Borough,Geographical  District,Admin District,ATS Code,Location Name,Grade Level,Bldg ID,Bldg Name,Address,Ownership,Room Number,Sq Ft,Room Function,Shared with other schools?,Inside v outside,Space used for any other purpose beside PE
Manhattan,2,2,02M896,Lower Manhattan Community Middle School,Junior High-Intermediate-Middle,M282,BROADWAY EDUCATION CAMPUS - MANHATTAN,26 BROADWAY,TAX LEVY LEASE,727,940,DANCE ROOM,false,Inside,false
Manhattan,2,2,02M902,Washington Irving Evng Hs T/R @NTHS,Ungraded,M460,WASHINGTON IRVING HS - MANHATTAN,40 IRVING PLACE,DOE Owned,1046,3800,GYMNASIUM,true,Inside,false
Manhattan,2,2,02M902,Washington Irving Evng Hs T/R @NTHS,Ungraded,M460,WASHINGTON IRVING HS - MANHATTAN,40 IRVING PLACE,DOE Owned,804,1320,GYMNASIUM,true,Inside,false
Manhattan,2,2,02M902,Washington Irving Evng Hs T/R @NTHS,Ungraded,M460,WASHINGTON IRVING HS - MANHATTAN,40 IRVING PLACE,DOE Owned,826,3060,GYMNASIUM,true,Inside,false
Manhattan,2,2,02M902,Washington Irving Evng Hs T/R @NTHS,Ungraded,M460,WASHINGTON IRVING HS - MANHATTAN,40 IRVING PLACE,DOE Owned,B. GYM,598,GYMNASIUM,true,Inside,false
Manhattan,2,2,02M902,Washington Irving Evng Hs T/R @NTHS,Ungraded,M460,WASHINGTON IRVING HS - MANHATTAN,40 IRVING PLACE,DOE Owned,OUTDOOR YARD 1,1500,OUTDOOR YARD,true,Outside,false
Manhattan,2,2,02M933,City Knoll Middle School,Junior High-Intermediate-Middle,M933,I.S. 260 - MANHATTAN,425 WEST 33RD STREET,TAX LEVY LEASE,202,945,MULTI-PURPOSE CLASSROOM,false,Inside,true
Manhattan,2,2,02M933,City Knoll Middle School,Junior High-Intermediate-Middle,M933,I.S. 260 - MANHATTAN,425 WEST 33RD STREET,TAX LEVY LEASE,202,945,MULTI-PURPOSE CLASSROOM,false,Inside,true
Manhattan,2,2,02M933,City Knoll Middle School,Junior High-Intermediate-Middle,M933,I.S. 260 - MANHATTAN,425 WEST 33RD STREET,TAX LEVY LEASE,GYM,9729,MULTI-PURPOSE NON CLASSROOM,false,Inside,true
Manhattan,2,3,03M479,Beacon High School,High school,M912,BEACON HIGH SCHOOL - MANHATTAN,522 WEST 44TH STREET,DOE Owned,608,2613,DANCE ROOM,false,Inside,false
Manhattan,2,3,03M479,Beacon High School,High school,M912,BEACON HIGH SCHOOL - MANHATTAN,522 WEST 44TH STREET,DOE Owned,702,6324,GYMNASIUM,true,Inside,false
Manhattan,2,3,03M479,Beacon High School,High school,M912,BEACON HIGH SCHOOL - MANHATTAN,522 WEST 44TH STREET,DOE Owned,C08A,128,MULTI-PURPOSE CLASSROOM,false,Inside,true
Manhattan,2,3,03M479,Beacon High School,High school,M912,BEACON HIGH SCHOOL - MANHATTAN,522 WEST 44TH STREET,DOE Owned,C08A,128,MULTI-PURPOSE CLASSROOM,false,Inside,true
Manhattan,2,3,03M479,Beacon High School,High school,M912,BEACON HIGH SCHOOL - MANHATTAN,522 WEST 44TH STREET,DOE Owned,C08B,120,MULTI-PURPOSE CLASSROOM,false,Inside,true
Manhattan,2,3,03M479,Beacon High School,High school,M912,BEACON HIGH SCHOOL - MANHATTAN,522 WEST 44TH STREET,DOE Owned,C08B,120,MULTI-PURPOSE CLASSROOM,false,Inside,true
Manhattan,3,3,03M009,P.S. 009 Sarah Anderson,Elementary,M009,P.S. 9 - MANHATTAN,100 WEST 84 STREET,DOE Owned,GYM,3886,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M009,P.S. 009 Sarah Anderson,Elementary,M009,P.S. 9 - MANHATTAN,100 WEST 84 STREET,DOE Owned,OUTDOOR YARD 1,32453,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M009,P.S. 009 Sarah Anderson,Elementary,M009,P.S. 9 - MANHATTAN,100 WEST 84 STREET,DOE Owned,OUTDOOR YARD 2,4114,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M054,J.H.S. 054 Booker T. Washington,Junior High-Intermediate-Middle,M054,I.S. 54 - MANHATTAN,103 WEST 107 STREET,DOE Owned,GYM,5720,GYMNASIUM,false,Inside,false
Manhattan,3,3,03M075,P.S. 075 Emily Dickinson,Elementary,M075,P.S. 75 - MANHATTAN,735 WEST END AVENUE,DOE Owned,G1A,735,MULTI-PURPOSE NON CLASSROOM,false,Inside,true
Manhattan,3,3,03M075,P.S. 075 Emily Dickinson,Elementary,M075,P.S. 75 - MANHATTAN,735 WEST END AVENUE,DOE Owned,GYM,3740,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M075,P.S. 075 Emily Dickinson,Elementary,M075,P.S. 75 - MANHATTAN,735 WEST END AVENUE,DOE Owned,OUTDOOR YARD 1,22000,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M075,P.S. 075 Emily Dickinson,Elementary,M075,P.S. 75 - MANHATTAN,735 WEST END AVENUE,DOE Owned,OUTDOOR YARD 2,35000,OUTDOOR YARD,true,Outside,false
Bronx,9,9,09X443,The Family School,Elementary,X090,P.S. 90 - BRONX,1116 SHERIDAN AVENUE,DOE Owned,GYM,3339,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M075,P.S. 075 Emily Dickinson,Elementary,M075,P.S. 75 - MANHATTAN,735 WEST END AVENUE,DOE Owned,OUTDOOR YARD 3,8500,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M075,P.S. 075 Emily Dickinson,Elementary,M075,P.S. 75 - MANHATTAN,735 WEST END AVENUE,DOE Owned,OUTDOOR YARD 4,7500,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M076,P.S. 076 A. Philip Randolph,K-8,M076,P.S. 76 - MANHATTAN,220 WEST 121 STREET,DOE Owned,GYM,3828,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M076,P.S. 076 A. Philip Randolph,K-8,M076,P.S. 76 - MANHATTAN,220 WEST 121 STREET,DOE Owned,OUTDOOR YARD 1,11500,OUTDOOR YARD,false,Outside,false
Manhattan,3,3,03M076,P.S. 076 A. Philip Randolph,K-8,M076,P.S. 76 - MANHATTAN,220 WEST 121 STREET,DOE Owned,OUTDOOR YARD 2,8000,OUTDOOR YARD,false,Outside,false
Manhattan,3,3,03M084,P.S. 084 Lillian Weber,Elementary,M084,P.S. 84 - MANHATTAN,32 WEST 92 STREET,DOE Owned,GYM,3886,GYMNASIUM,false,Inside,false
Manhattan,3,3,03M084,P.S. 084 Lillian Weber,Elementary,M084,P.S. 84 - MANHATTAN,32 WEST 92 STREET,DOE Owned,OUTDOOR YARD 1,3180,OUTDOOR YARD,false,Outside,false
Manhattan,3,3,03M087,P.S. 087 William Sherman,Elementary,M087,P.S. 87 - MANHATTAN,160 WEST 78 STREET,DOE Owned,216,3808,GYMNASIUM,false,Inside,false
Manhattan,3,3,03M087,P.S. 087 William Sherman,Elementary,M087,P.S. 87 - MANHATTAN,160 WEST 78 STREET,DOE Owned,216,3808,GYMNASIUM,false,Inside,false
Manhattan,3,3,03M087,P.S. 087 William Sherman,Elementary,M087,P.S. 87 - MANHATTAN,160 WEST 78 STREET,DOE Owned,B1,1113,GYMNASIUM,false,Inside,false
Manhattan,3,3,03M087,P.S. 087 William Sherman,Elementary,M087,P.S. 87 - MANHATTAN,160 WEST 78 STREET,DOE Owned,OUTDOOR YARD 1,10000,OUTDOOR YARD,false,Outside,false
Manhattan,3,3,03M145,"P.S. 145, The Bloomingdale School",Elementary,M145,P.S. 145 - MANHATTAN,150 WEST 105 STREET,DOE Owned,105,578,MULTI-PURPOSE NON CLASSROOM,false,Inside,true
Manhattan,3,3,03M145,"P.S. 145, The Bloomingdale School",Elementary,M145,P.S. 145 - MANHATTAN,150 WEST 105 STREET,DOE Owned,201,4060,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M145,"P.S. 145, The Bloomingdale School",Elementary,M145,P.S. 145 - MANHATTAN,150 WEST 105 STREET,DOE Owned,213,702,DANCE ROOM,false,Inside,false
Manhattan,3,3,03M145,"P.S. 145, The Bloomingdale School",Elementary,M145,P.S. 145 - MANHATTAN,150 WEST 105 STREET,DOE Owned,OUTDOOR YARD 1,2430,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M149,P.S. 149 Sojourner Truth,K-8,M207,P.S. 207 (TANDEM M149) - MANHATTAN,41 WEST 117 STREET,DOE Owned,136,3009,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M149,P.S. 149 Sojourner Truth,K-8,M207,P.S. 207 (TANDEM M149),41 WEST 117 STREET,DOE Owned,OUTDOOR YARD 1,17956,OUTDOOR YARD,false,Outside,false
Manhattan,3,3,03M149,P.S. 149 Sojourner Truth,K-8,M207,P.S. 207 (TANDEM M149),41 WEST 117 STREET,DOE Owned,OUTDOOR YARD 2,9800,OUTDOOR YARD,false,Outside,false
Manhattan,3,3,03M163,P.S. 163 Alfred E. Smith,Elementary,M163,P.S. 163 - MANHATTAN,163 WEST 97 STREET,DOE Owned,GYM,3752,GYMNASIUM,false,Inside,false
Manhattan,3,3,03M163,P.S. 163 Alfred E. Smith,Elementary,M163,P.S. 163 - MANHATTAN,163 WEST 97 STREET,DOE Owned,OUTDOOR YARD 1,13888,OUTDOOR YARD,false,Outside,false
Manhattan,3,3,03M165,P.S. 165 Robert E. Simon,K-8,M165,P.S. 165 - MANHATTAN,234 WEST 109 STREET,DOE Owned,100,9394,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M165,P.S. 165 Robert E. Simon,K-8,M165,P.S. 165 - MANHATTAN,234 WEST 109 STREET,DOE Owned,218A,380,MULTI-PURPOSE CLASSROOM,false,Inside,true
Manhattan,3,3,03M165,P.S. 165 Robert E. Simon,K-8,M165,P.S. 165 - MANHATTAN,234 WEST 109 STREET,DOE Owned,306,528,MULTI-PURPOSE CLASSROOM,false,Inside,true
Manhattan,3,3,03M165,P.S. 165 Robert E. Simon,K-8,M165,P.S. 165 - MANHATTAN,234 WEST 109 STREET,DOE Owned,GYM,4712,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M165,P.S. 165 Robert E. Simon,K-8,M165,P.S. 165 - MANHATTAN,234 WEST 109 STREET,DOE Owned,OUTDOOR YARD 1,12538,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M166,P.S. 166 The Richard Rodgers School of The Arts and Technology,Elementary,M166,P.S. 166 - MANHATTAN,132 WEST 89 STREET,DOE Owned,504,552,DANCE ROOM,false,Inside,false
Manhattan,3,3,03M166,P.S. 166 The Richard Rodgers School of The Arts and Technology,Elementary,M166,P.S. 166 - MANHATTAN,132 WEST 89 STREET,DOE Owned,GYM,6014,GYMNASIUM,false,Inside,false
Manhattan,3,3,03M166,P.S. 166 The Richard Rodgers School of The Arts and Technology,Elementary,M166,P.S. 166 - MANHATTAN,132 WEST 89 STREET,DOE Owned,OUTDOOR YARD 1,4901,OUTDOOR YARD,false,Outside,false
Manhattan,3,3,03M166,P.S. 166 The Richard Rodgers School of The Arts and Technology,Elementary,M166,P.S. 166 - MANHATTAN,132 WEST 89 STREET,DOE Owned,OUTDOOR YARD 2,2788,OUTDOOR YARD,false,Outside,false
Manhattan,3,3,03M180,P.S. 180 Hugo Newman,K-8,M180,P.S. 180 - MANHATTAN,370 WEST 120TH STREET,DOE Owned,GYM,3816,GYMNASIUM,false,Inside,false
Manhattan,3,3,03M180,P.S. 180 Hugo Newman,K-8,M180,P.S. 180 - MANHATTAN,370 WEST 120TH STREET,DOE Owned,OUTDOOR YARD 1,30258,OUTDOOR YARD,false,Outside,false
Manhattan,3,3,03M185,The Locke School of Arts and Engineering,Early Childhood,M185,P.S. 185 (TANDEM M208) - MANHATTAN,20 WEST 112 STREET,DOE Owned,160,529,MULTI-PURPOSE CLASSROOM,false,Inside,true
Manhattan,3,3,03M185,The Locke School of Arts and Engineering,Early Childhood,M185,P.S. 185 (TANDEM M208) - MANHATTAN,20 WEST 112 STREET,DOE Owned,266,576,DANCE ROOM,false,Inside,false
Manhattan,3,3,03M191,The Riverside School for Makers and Artists,K-8,M342,THE RIVERSIDE SCHOOL - MANHATTAN,300 WEST 61ST STREET,DOE Owned,229,5310,GYMNASIUM,false,Inside,false
Manhattan,3,3,03M191,The Riverside School for Makers and Artists,K-8,M342,THE RIVERSIDE SCHOOL - MANHATTAN,300 WEST 61ST STREET,DOE Owned,229,5310,GYMNASIUM,false,Inside,false
Manhattan,3,3,03M191,The Riverside School for Makers and Artists,K-8,M342,P.S./I.S. 342 (RIVERSIDE CENTER) - MANHATATN,300 WEST 61ST STREET,DOE Owned,OUTDOOR YARD 1,10768.3,OUTDOOR YARD,false,Outside,false
Manhattan,3,3,03M191,The Riverside School for Makers and Artists,K-8,M342,P.S./I.S. 342 (RIVERSIDE CENTER) - MANHATATN,300 WEST 61ST STREET,DOE Owned,OUTDOOR YARD 2,2696.38,OUTDOOR YARD,false,Outside,false
Manhattan,3,3,03M199,P.S. 199 Jessie Isador Straus,Elementary,M199,P.S. 199 - MANHATTAN,270 WEST 70 STREET,DOE Owned,GYM,4200,GYMNASIUM,false,Inside,false
Manhattan,3,3,03M199,P.S. 199 Jessie Isador Straus,Elementary,M199,P.S. 199 - MANHATTAN,270 WEST 70 STREET,DOE Owned,OUTDOOR YARD 1,1640,OUTDOOR YARD,false,Outside,false
Manhattan,3,3,03M241,STEM Institute of Manhattan,Elementary,M113,P.S. 241 - MANHATTAN,240 WEST 113 STREET,DOE Owned,124,3135,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M241,STEM Institute of Manhattan,Elementary,M113,P.S. 241 - MANHATTAN,240 WEST 113 STREET,DOE Owned,223,486,MULTI-PURPOSE CLASSROOM,false,Inside,true
Manhattan,3,3,03M241,STEM Institute of Manhattan,Elementary,M113,P.S. 241 - MANHATTAN,240 WEST 113 STREET,DOE Owned,EL GYM,4392,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M241,STEM Institute of Manhattan,Elementary,M113,P.S. 241 - MANHATTAN,240 WEST 113 STREET,DOE Owned,OUTDOOR YARD 1,25780,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M242,P.S. 242 - The Young Diplomats Magnet Academy,Elementary,M144,P.S. 242 (OLD P144) - MANHATTAN,134 WEST 122 STREET,DOE Owned,GYM,4032,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M242,P.S. 242 - The Young Diplomats Magnet Academy,Elementary,M144,P.S. 242 (OLD P144) - MANHATTAN,134 WEST 122 STREET,DOE Owned,OUTDOOR YARD 1,26160,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M242,P.S. 242 - The Young Diplomats Magnet Academy,Elementary,M144,P.S. 242 (OLD P144) - MANHATTAN,134 WEST 122 STREET,DOE Owned,OUTDOOR YARD 2,8190,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M243,M.S. 243 Center School,Junior High-Intermediate-Middle,M009,P.S. 9 - MANHATTAN,100 WEST 84 STREET,DOE Owned,GYM,3886,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M243,M.S. 243 Center School,Junior High-Intermediate-Middle,M009,P.S. 9 - MANHATTAN,100 WEST 84 STREET,DOE Owned,OUTDOOR YARD 1,32453,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M243,M.S. 243 Center School,Junior High-Intermediate-Middle,M009,P.S. 9 - MANHATTAN,100 WEST 84 STREET,DOE Owned,OUTDOOR YARD 2,4114,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M245,M.S. M245 The Computer School,Junior High-Intermediate-Middle,M044,I.S. 44 - MANHATTAN,100 WEST 77 STREET,DOE Owned,GYM,6222,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M245,M.S. M245 The Computer School,Junior High-Intermediate-Middle,M044,I.S. 44 - MANHATTAN,100 WEST 77 STREET,DOE Owned,OUTDOOR YARD 1,360204,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M247,M.S. M247 Dual Language Middle School,Junior High-Intermediate-Middle,M044,I.S. 44 - MANHATTAN,100 WEST 77 STREET,DOE Owned,237,960,DANCE ROOM,false,Inside,false
Manhattan,3,3,03M247,M.S. M247 Dual Language Middle School,Junior High-Intermediate-Middle,M044,I.S. 44 - MANHATTAN,100 WEST 77 STREET,DOE Owned,237,960,DANCE ROOM,false,Inside,false
Manhattan,3,3,03M247,M.S. M247 Dual Language Middle School,Junior High-Intermediate-Middle,M044,I.S. 44 - MANHATTAN,100 WEST 77 STREET,DOE Owned,GYM,6222,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M247,M.S. M247 Dual Language Middle School,Junior High-Intermediate-Middle,M044,I.S. 44 - MANHATTAN,100 WEST 77 STREET,DOE Owned,OUTDOOR YARD 1,360204,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M250,M.S. 250 West Side Collaborative Middle School,Junior High-Intermediate-Middle,M075,P.S. 75 - MANHATTAN,735 WEST END AVENUE,DOE Owned,GYM,3740,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M250,M.S. 250 West Side Collaborative Middle School,Junior High-Intermediate-Middle,M075,P.S. 75 - MANHATTAN,735 WEST END AVENUE,DOE Owned,OUTDOOR YARD 1,22000,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M250,M.S. 250 West Side Collaborative Middle School,Junior High-Intermediate-Middle,M075,P.S. 75 - MANHATTAN,735 WEST END AVENUE,DOE Owned,OUTDOOR YARD 2,35000,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M250,M.S. 250 West Side Collaborative Middle School,Junior High-Intermediate-Middle,M075,P.S. 75 - MANHATTAN,735 WEST END AVENUE,DOE Owned,OUTDOOR YARD 3,8500,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M250,M.S. 250 West Side Collaborative Middle School,Junior High-Intermediate-Middle,M075,P.S. 75 - MANHATTAN,735 WEST END AVENUE,DOE Owned,OUTDOOR YARD 4,7500,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M256,Lafayette Academy,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,GYM,4015,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M256,Lafayette Academy,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,GYM 2FL,4015,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M256,Lafayette Academy,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,OUTDOOR YARD 1,5074,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M256,Lafayette Academy,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,OUTDOOR YARD 2,13108,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M256,Lafayette Academy,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,OUTDOOR YARD 3,4738,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M256,Lafayette Academy,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,OUTDOOR YARD 4,7004,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M258,Community Action School - MS 258,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,GYM,4015,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M258,Community Action School - MS 258,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,GYM 2FL,4015,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M258,Community Action School - MS 258,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,OUTDOOR YARD 1,5074,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M258,Community Action School - MS 258,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,OUTDOOR YARD 2,13108,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M258,Community Action School - MS 258,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,OUTDOOR YARD 3,4738,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M258,Community Action School - MS 258,Junior High-Intermediate-Middle,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,OUTDOOR YARD 4,7004,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M291,West End Secondary School,Secondary School,M837,WEST END SECONDARY SCHOOL - MANHATTAN,227-243 WEST 61ST STREET,TAX LEVY LEASE,234,1116,DANCE ROOM,false,Inside,false
Manhattan,3,3,03M299,The Maxine Greene HS for Imaginative Inquiry,High school,M490,"MARTIN LUTHER KING, JR. HS - M",122 AMSTERDAM AVENUE,DOE Owned,G9,1210,DANCE ROOM,false,Inside,false
Manhattan,3,3,03M299,The Maxine Greene HS for Imaginative Inquiry,High school,M490,"MARTIN LUTHER KING, JR. HS - M",122 AMSTERDAM AVENUE,DOE Owned,GYM-1,4559,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M299,The Maxine Greene HS for Imaginative Inquiry,High school,M490,"MARTIN LUTHER KING, JR. HS - M",122 AMSTERDAM AVENUE,DOE Owned,GYM-2,8827,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M299,The Maxine Greene HS for Imaginative Inquiry,High school,M490,"MARTIN LUTHER KING, JR. HS - M",122 AMSTERDAM AVENUE,DOE Owned,OUTDOOR YARD 1,26460,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M299,The Maxine Greene HS for Imaginative Inquiry,High school,M490,"MARTIN LUTHER KING, JR. HS - M",122 AMSTERDAM AVENUE,DOE Owned,OUTDOOR YARD 2,15750,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M299,The Maxine Greene HS for Imaginative Inquiry,High school,M490,"MARTIN LUTHER KING, JR. HS - M",122 AMSTERDAM AVENUE,DOE Owned,OUTDOOR YARD 3,6420,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M307,"Urban Assembly School for Media Studies, The",High school,M490,"MARTIN LUTHER KING, JR. HS - M",122 AMSTERDAM AVENUE,DOE Owned,192,2880,MULTI-PURPOSE CLASSROOM,false,Inside,true
Manhattan,3,3,03M307,"Urban Assembly School for Media Studies, The",High school,M490,"MARTIN LUTHER KING, JR. HS - M",122 AMSTERDAM AVENUE,DOE Owned,GYM-1,4559,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M307,"Urban Assembly School for Media Studies, The",High school,M490,"MARTIN LUTHER KING, JR. HS - M",122 AMSTERDAM AVENUE,DOE Owned,GYM-2,8827,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M307,"Urban Assembly School for Media Studies, The",High school,M490,"MARTIN LUTHER KING, JR. HS - M",122 AMSTERDAM AVENUE,DOE Owned,OUTDOOR YARD 1,26460,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M307,"Urban Assembly School for Media Studies, The",High school,M490,"MARTIN LUTHER KING, JR. HS - M",122 AMSTERDAM AVENUE,DOE Owned,OUTDOOR YARD 2,15750,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M307,"Urban Assembly School for Media Studies, The",High school,M490,"MARTIN LUTHER KING, JR. HS - M",122 AMSTERDAM AVENUE,DOE Owned,OUTDOOR YARD 3,6420,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M333,P.S. 333 Manhattan School for Children,K-8,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,403,1254,DANCE ROOM,false,Inside,false
Manhattan,3,3,03M333,P.S. 333 Manhattan School for Children,K-8,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,GYM,4015,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M333,P.S. 333 Manhattan School for Children,K-8,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,GYM 2FL,4015,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M333,P.S. 333 Manhattan School for Children,K-8,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,OUTDOOR YARD 1,5074,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M333,P.S. 333 Manhattan School for Children,K-8,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,OUTDOOR YARD 2,13108,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M333,P.S. 333 Manhattan School for Children,K-8,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,OUTDOOR YARD 3,4738,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M333,P.S. 333 Manhattan School for Children,K-8,M118,I.S. 118 - MANHATTAN,154 WEST 93 STREET,DOE Owned,OUTDOOR YARD 4,7004,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M334,The Anderson School,K-8,M044,I.S. 44 - MANHATTAN,100 WEST 77 STREET,DOE Owned,146A,812,MULTI-PURPOSE CLASSROOM,false,Inside,true
Manhattan,3,3,03M334,The Anderson School,K-8,M044,I.S. 44 - MANHATTAN,100 WEST 77 STREET,DOE Owned,146B,513,MULTI-PURPOSE CLASSROOM,false,Inside,true
Manhattan,3,3,03M334,The Anderson School,K-8,M044,I.S. 44 - MANHATTAN,100 WEST 77 STREET,DOE Owned,GYM,6222,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M334,The Anderson School,K-8,M044,I.S. 44 - MANHATTAN,100 WEST 77 STREET,DOE Owned,OUTDOOR YARD 1,360204,OUTDOOR YARD,true,Outside,false
Manhattan,3,3,03M402,The Urban Assembly School for Green Careers,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,145 WEST 84 STREET,DOE Owned,B7SC,720,WEIGHT ROOM,false,Inside,false
Manhattan,3,3,03M402,The Urban Assembly School for Green Careers,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,145 WEST 84 STREET,DOE Owned,C1,2408,GYMNASIUM,true,Inside,false
Manhattan,3,3,03M402,The Urban Assembly School for Green Careers,High school,M470,LOUIS D. BRANDEIS HS - MANHATTAN,145 WEST 84 STREET,DOE Owned,C14,7920,GYMNASIUM,true,Inside,false
